RILYO,0
RILYP,0
RILYZ,0
BOSC,0
BCPC,0
BLDP,0
BANF,0
BANFP,0
BCTF,0
BFC,0
BOCH,0
BMRC,0
BMLP,0
BKSC,0
BOTJ,0
OZK,0
BSVN,0
BFIN,0
BWFG,0
BANR,0
DFVL,0
DFVS,0
TAPR,0
BBSI,0
BSET,0
ZTEST,0
BXRX,0
BCML,0
BCBP,0
BECN,0
BEAM,0
BBGI,0
BGNE,0
BELFA,0
BELFB,0
BLPH,0
BLCM,0
BNFT,0
BNTC,0
BRY,0
BWMX,0
BYSI,0
BGCP,0
BCYC,0
BGFV,0
BRPA,0
BRPAR,0
BRPAU,0
BRPAW,0
BCDA,0
BCDAW,0
BCRX,0
BDSI,0
BFRA,0
BIIB,0
BHTG,0
BKYI,0
BIOL,0
BLFS,0
BLRX,0
BMRA,0
BNGO,0
BNGOW,0
BVXV,0
BPTH,0
BSGM,0
BSTC,0
BIVI,0
BTAI,0
BDTX,0
BLKB,0
BKCC,0
TCPC,0
BLNKW,0
BLMN,0
BCOR,0
BLBD,0
BHAT,0
BLCT,0
BKEP,0
BKEPP,0
BPMC,0
ITEQ,0
BMCH,0
BSBK,0
WIFI,0
BOKF,0
BOKFL,0
BNSO,0
BIMI,0
BRQS,0
BOMN,0
BPFH,0
EPAY,0
BOWXU,0
BCLI,0
BWAY,0
BBI,0
BDGE,0
BBIO,0
BLIN          ,0
BWB,0
BRID,0
BCOV,0
BHF,0
BHFAL,0
BHFAO,0
BHFAP,0
BRLI,0
BRLIR,0
BRLIU,0
BRLIW,0
AVGO,0
AVGOP,0
BYFC,0
BWEN,0
BROG,0
BROGW,0
BPY,0
BPYPN,0
BPYPO,0
BPYPP,0
BPYU,0
BPYUP,0
BRKL,0
BRKS,0
BRP,0
BRKR,0
BMTC,0
BSQR,0
BLDR,0
BNR,0
BFST,0
CFFI,0
CHRW,0
CABA,0
CCMP,0
CDNS,0
CDZI,0
CSTE,0
CLBS,0
CCD,0
CGO,0
CPZ,0
CSQ,0
CVGW,0
CALB,0
CALA,0
CALT,0
CALM,0
CLMT,0
CLXT,0
CMBM,0
CAMT,0
CGIX,0
CPHC,0
CBNK,0
CCBG,0
CPLP,0
CSWC,0
CSWCL,0
CPTA,0
CPTAG,0
CPTAL,0
CFFN,0
CAPR,0
CSTR,0
CPST,0
CARA,0
CRDF,0
CSII,0
CDLX,0
CATM,0
CDNA,0
CARG,0
PRTS,0
CARV,0
CASA,0
CWST,0
CASY,0
CASI,0
CASS,0
SAVA,0
CSTL,0
CTRM,0
CATB,0
CBIO,0
CPRX,0
CATY,0
CVCO,0
CBFV,0
CBAT,0
CBMB,0
CBTX,0
CDK,0
CDW,0
CECE,0
CELC,0
CLDX,0
APOP,0
APOPW,0
CLRB,0
CLRBZ,0
CLLS,0
CBMG,0
CLSN,0
CYAD,0
CETX,0
CETXP,0
CETXW,0
CDEV,0
CNTG,0
CETV,0
CENTA,0
CVCY,0
CENX,0
CNBKA,0
CNTY,0
CRNT,0
CERC,0
CRNC,0
CERN,0
CERS,0
CEVA,0
CFBK,0
CFFA,0
CFFAU,0
CFFAW,0
CSBR,0
CHNG,0
CHNGU,0
CTHR,0
GTLS,0
CHKP,0
CHEK,0
CHEKZ,0
CMPI,0
CKPT,0
CEMI,0
CCXI,0
CHMG,0
CHFS,0
CHMA,0
CSSE,0
CSSEN,0
CSSEP,0
CMRX,0
CAAS,0
CBPO,0
CCCL,0
CCRC,0
JRJC,0
HGSH,0
CIH,0
CJJD,0
CLEU,0
CHNR,0
CREG,0
SXTC,0
CXDC,0
PLIN,0
CNET,0
IMOS,0
COFS,0
CHPM,0
CHPMU,0
CHPMW,0
CDXC,0
CHSCL,0
CHSCM,0
CHSCN,0
CHSCO,0
CHSCP,0
CHDN,0
CHUY,0
CDTX,0
CIIC,0
CIICU,0
CIICW,0
CMCT,0
CMCTP,0
CMPR,0
CNNB,0
CINF,0
CIDM,0
CTRN,0
CTXR,0
CTXRW,0
CZNC,0
CZWI,0
CIZN,0
CHCO,0
CIVB,0
CLNE,0
CLSK,0
CACG,0
YLDE,0
LRGE,0
CLFD,0
CLRO,0
CLPT,0
CLSD,0
CLIR,0
CBLI,0
CLVS,0
CLPS,0
CCNE,0
CNSP,0
CCB,0
COKE,0
COCP,0
CODA,0
CCNC,0
CDXS,0
CVLY,0
JVA,0
CCOI,0
CGNX,0
CTSH,0
CWBR,0
COHR,0
COHU,0
CGRO,0
CGROU,0
CGROW,0
CLCT,0
CIGI,0
CLGN,0
CBAN,0
HHT,0
COLB,0
CLBK,0
COLM,0
CMCO,0
CMCSA,0
CBSH,0
CBSHP,0
CVGI,0
JCS,0
ESXB,0
CFBI,0
CTBI,0
CWBC,0
CVLT,0
CGEN,0
CPSI,0
CTG,0
SCOR,0
CHCI,0
CMTL,0
CNCE,0
BBCP,0
CNDT,0
CFMS,0
CNFR,0
CNFRL,0
CNOB,0
CNSL,0
CWCO,0
CNST,0
CPSS,0
CFRX,0
CPAA,0
CPAAU,0
CPAAW,0
CPRT,0
CORT,0
CORE,0
CSOD,0
CRTX,0
CLDB,0
CRVL,0
CRVS,0
CSGP,0
CPAH,0
ICBK,0
CVLG,0
CVET,0
COWN,0
COWNL,0
COWNZ,0
CPSH,0
CRAI,0
CBRL,0
BREW,0
CREX,0
CREXW,0
CACC,0
GLDI,0
SLVO,0
USOI,0
CRSA,0
CRSAU,0
CRSAW,0
CCAP,0
CRESY,0
CXDO,0
CRNX,0
CRTO,0
CROX,0
CRON,0
CCRN,0
CFB,0
CRWS,0
CYRX,0
CSGS,0
CCLP,0
CSPI,0
CSWI,0
CSX,0
CTIC,0
CUE,0
CPIX,0
CMLS,0
CRIS,0
CUTR,0
CVBF,0
CVV,0
CYAN,0
CYBR,0
CYBE,0
CYCC,0
CYCCP,0
CYCN,0
CBAY,0
CYRN,0
CONE,0
CYTK,0
CTMX,0
CTSO,0
DADA,0
DJCO,0
DAKT,0
DARE,0
DRIO,0
DRIOW,0
DZSI,0
DSKE,0
DSKEW,0
DAIO,0
DTSS,0
DTEA,0
DFNL,0
DINT,0
DUSA,0
DWLD,0
DWSN,0
DBVT,0
DCPH,0
DFHTU,0
IBBJ,0
DCTH,0
DNLI,0
DENN,0
XRAY,0
DMTK,0
DXLG,0
DSWL,0
DXCM,0
DFPH,0
DFPHU,0
DFPHW,0
DMAC,0
DHIL,0
DPHCU,0
DPHCW,0
DFFN,0
DGII,0
DMRC,0
DRAD,0
DRADP,0
DCOM,0
DCOMP,0
DIOD,0
DRTT,0
DISCA,0
DISCB,0
DISCK,0
DISH,0
DHC,0
DHCNI,0
DHCNL,0
DLHC,0
DOGZ,0
DLPN,0
DLPNW,0
DOMO,0
DGICA,0
DGICB,0
DMLP,0
DORM,0
DOYU,0
LYL,0
DSPG,0
DCT,0
DLTH,0
DNKN,0
DUOT,0
DRRX,0
DXPE,0
DYAI,0
DYNT,0
DVAX,0
ETFC,0
ETACU,0
SSP,0
EBMT,0
EGBN,0
EGLE,0
EGRX,0
ERESU,0
ESSC,0
ESSCR,0
ESSCU,0
ESSCW,0
EWBC,0
EML,0
EVGBC,0
EVSTC,0
EVLMC,0
EBON,0
EBAYL,0
EBIX,0
ECHO,0
SATS,0
MOHO,0
EDAP,0
EDSA,0
EDNT,0
EDUC,0
EHTH,0
EIDX,0
EIGR,0
EKSO,0
LOCO,0
ESLT,0
SOLOW,0
ESBK,0
ELOX,0
ELTK,0
EMCF,0
EMKR,0
ECPG,0
WIRE,0
ENDP,0
NDRA,0
NDRAW,0
EIGI,0
EFOI,0
ERII,0
ENLV,0
ENOB,0
ESGR,0
ESGRO,0
ESGRP,0
ETTX,0
ENTG,0
ENTX,0
ENTXW,0
EBTC,0
EFSC,0
EVSI,0
EVSIW,0
EPZM,0
PLUS,0
EPSN,0
EQBK,0
ERIE,0
ERYP,0
ESCA,0
ESPR,0
GMBL,0
GMBLW,0
ESQ,0
ESSA,0
EPIX,0
ESTA,0
VBND,0
VUSE,0
ETON,0
CLWT,0
EDRY,0
EEFT,0
ESEA,0
EVLO,0
EVBG,0
EVK,0
MRAM,0
EVFM,0
EVGN,0
EVOK,0
EOLS,0
EVOL,0
EXAS,0
XGN,0
ROBO,0
XELA,0
EXEL,0
EXFO,0
XCUR,0
EXLS,0
EXPE,0
EXPD,0
EXPC,0
EXPCU,0
EXPCW,0
EXPO,0
EXTR,0
EYEG,0
EYEN,0
EYPT,0
EZPW,0
FFIV,0
FLMN,0
FLMNW,0
DUO,0
FANH,0
FARM,0
FMAO,0
FMNB,0
FAMI,0
FARO,0
FATBP,0
FATBW,0
FATE,0
FTHM,0
FBSS,0
FNHC,0
FENC,0
GSM,0
FFBW,0
FGEN,0
FDBC,0
ONEQ,0
FDUS,0
FDUSG,0
FDUSL,0
FDUSZ,0
FRGI,0
FITBO,0
FITBP,0
FISI,0
FSRV,0
FSRVU,0
FSRVW,0
FTAC,0
FTACU,0
FTACW,0
FBNC,0
FNLC,0
FRBA,0
BUSE,0
FBIZ,0
FCAP,0
FCBP,0
FCNCA,0
FCNCP,0
FCBC,0
FCCO,0
FCRD,0
FFBC,0
FFIN,0
THFF,0
FFNW,0
FFWM,0
FGBI,0
FHB,0
INBK,0
INBKL,0
INBKZ,0
FIBK,0
FRME,0
FMBH,0
FMBI,0
FMBIO,0
FMBIP,0
FXNC,0
FNWB,0
FSFG,0
FSEA,0
FSLR,0
FAAR,0
FPA,0
FBZ,0
FTHI,0
FCAL,0
FCAN,0
FTCS,0
FCEF,0
FCA,0
SKYY,0
RNDM,0
FDT,0
FDTS,0
FVC,0
IFV,0
DDIV,0
DVOL,0
DVLU,0
DWPP,0
DALI,0
FDNI,0
FEM,0
RNEM,0
FEMB,0
FEMS,0
FTSM,0
FEP,0
FEUZ,0
FGM,0
FTGC,0
FTLB,0
HYLS,0
FHK,0
NFTY,0
FTAG,0
FTRI,0
LEGR,0
NXTG,0
FPXI,0
FPXE,0
FJP,0
FEX,0
RNLC,0
FLN,0
LMBS,0
LDSF,0
FMB,0
FMK,0
FNX,0
FNY,0
RNMC,0
FNK,0
FAD,0
FAB,0
MDIV,0
MCEF,0
FMHI,0
QABA,0
ROBT,0
FTXO,0
QCLN,0
GRID,0
CIBR,0
FTXG,0
CARZ,0
FTXN,0
FTXH,0
FTXD,0
FTXL,0
TDIV,0
FTXR,0
QQEW,0
QQXT,0
QTEC,0
AIRR,0
RDVY,0
RFAP,0
RFDI,0
RFEM,0
RFEU,0
FTSL,0
FYX,0
FYC,0
RNSC,0
SDVY,0
FKO,0
FCVT,0
FDIV,0
FSZ,0
FIXD,0
TUSA,0
FKU,0
RNDV,0
FUNC,0
FUSB,0
MYFW,0
FCFS,0
SVVC,0
FSV,0
FPRX,0
FVE,0
FIVN,0
FLEX,0
FLXN,0
SKOR,0
MBSD,0
ASET,0
ESGG,0
LKOR,0
QLC,0
FPAY,0
FLXS,0
FLNT,0
FLDM,0
FNCB,0
FOCS,0
FONR,0
FRSX,0
FMTX,0
FORTY,0
FORR,0
FBRX,0
FRTA,0
FBIO,0
FBIOP,0
FMCI,0
FMCIU,0
FMCIW,0
FIIIU,0
FWRD,0
FWP,0
FOSL,0
FOX,0
FOXA,0
FOXF,0
FRG,0
FELE,0
FRAF,0
FRHC,0
FRLN,0
FEIM,0
FREQ,0
FRPT,0
FTDR,0
FRPH,0
FSBW,0
FSDC,0
FTEK,0
FULC,0
FLGT,0
FORK,0
FLL,0
FULT,0
FNKO,0
FTFT,0
FFHL,0
FVCB,0
WILC,0
GTHX,0
GAIA,0
GLPG,0
GALT,0
GRTX,0
GLMD,0
GMDA,0
GLPI,0
GRMN,0
GARS,0
GLIBA,0
GLIBP,0
GNSS,0
GFN,0
GFNCP,0
GFNSL,0
GBIO,0
GENE,0
GNFT,0
GMAB,0
GNMK,0
GNCA,0
GNPX,0
GNTX,0
THRM,0
GEOS,0
GABC,0
GERN,0
GIGM,0
GIII,0
GILT,0
GLAD,0
GLADD,0
GLADL,0
GOODM,0
GOODN,0
GAINL,0
GAINM,0
LANDP,0
GLBZ,0
GBLI,0
GBLIL,0
GWRS,0
AIQ,0
POTX,0
KRMA,0
BUG,0
EBIZ,0
EDUT,0
FINX,0
GNOM,0
BFIT,0
SNSR,0
LNGR,0
MILN,0
EFAS,0
QYLD,0
CATH,0
CEFA,0
SOCL,0
ALTY,0
SRET,0
EDOC,0
GXTG,0
HERO,0
YLCO,0
GLBS,0
GSMG,0
GSMGW,0
GLUU,0
GLYC,0
GLNG,0
GMLP,0
GMLPP,0
BTBT,0
GDEN,0
GOGL,0
GBDC,0
GTIM,0
GSHD,0
GPRO,0
GHIV,0
GHIVU,0
GHIVW,0
GRSVU,0
GMHI,0
GMHIU,0
GMHIW,0
GOSS,0
LOPE,0
GRVY,0
GECC,0
GECCL,0
GECCM,0
GECCN,0
GEC,0
GSBC,0
GRBK,0
GPP,0
GPRE,0
GRCYU,0
GCBC,0
GTEC,0
GNLN,0
GLRE,0
GRNQ,0
GNRS,0
GNRSU,0
GNRSW,0
GSKY,0
GRNV,0
GRNVR,0
GRNVU,0
GRNVW,0
GDYN,0
GDYNW,0
GSUM,0
GRIF,0
GRFS,0
GRIN,0
GRTS,0
OMAB,0
GGAL,0
GVP,0
GSIT,0
GTYH,0
GNTY,0
GFED,0
GHSI,0
GIFI,0
GPOR,0
GWPH,0
GWGH,0
GXGX,0
GXGXU,0
GXGXW,0
GYRO,0
HEES,0
HLG,0
HOFV,0
HOFVW,0
HNRG,0
HALO,0
HLNE,0
HJLI,0
HJLIW,0
HWC,0
HWCPL,0
HWCPZ,0
HAFC,0
HCDI,0
HLIT,0
HRMY,0
HARP,0
HBIO,0
HCAP,0
HCAPZ,0
HWKN,0
HWBK,0
HYAC,0
HYACU,0
HYACW,0
HAYN,0
HBT,0
HDS,0
HHR,0
HCAT,0
HSAQ,0
HCCO,0
HCCOU,0
HCCOW,0
HCSG,0
HTIA,0
HQY,0
HSTM,0
HTLD,0
HTLF,0
HTLFP,0
HTBX,0
HEBT,0
HSII,0
HELE,0
HLIO,0
HSDT,0
HMTV,0
HNNA,0
HCACU,0
HSIC,0
HEPA,0
HTBK,0
HFWA,0
HCCI,0
MLHR,0
HRTX,0
HSKA,0
HFFG,0
HIBB,0
SNLN,0
HIHO,0
HIMX,0
HIFS,0
HQI,0
HSTO,0
HKIT,0
HCCH,0
HCCHR,0
HCCHU,0
HCCHW,0
HMNF,0
HMSY,0
HOLUU,0
HOLI,0
HOLX,0
HBCP,0
HOMB,0
HFBL,0
HMST,0
HTBI,0
FIXX,0
HOFT,0
HOOK,0
HBNC,0
HRZN,0
TWNKW,0
HOTH,0
HMHC,0
HWCC,0
HOVNP,0
HBMD,0
HTGM,0
HTHT,0
HUBG,0
HUSN,0
HECCU,0
HECCW,0
HSON,0
HDSN,0
HUIZ,0
HBAN,0
HBANN,0
HBANO,0
HURC,0
HURN,0
HCM,0
HBP,0
HVBC,0
HYMC,0
HYMCW,0
HYRE,0
IIIV,0
IBEX,0
ICAD,0
ICCH,0
ICFI,0
ICHR,0
ICLK,0
ICLR,0
ICON,0
ICUI,0
IPWR,0
IDEX,0
IDYA,0
IDRA,0
IDXX,0
IESC,0
IROQ,0
IFMK,0
IGMS,0
IHRT,0
IIVI,0
IIVIP,0
IKNX,0
ILMN,0
IMAB,0
IMAC,0
IMACW,0
ISNS,0
IMRA,0
IMBI,0
IMTX,0
IMTXW,0
IMMR,0
IMUX,0
IMGN,0
IMMU,0
IMVT,0
IMRN,0
IMRNW,0
IMMP,0
IMV,0
NARI,0
INCY,0
INDB,0
IBCP,0
IBTX,0
ILPT,0
INFN,0
IFRX,0
IEA,0
IEAWW,0
IMKTA,0
INBX,0
INMD,0
INMB,0
IPHA,0
INWK,0
INOD,0
IOSP,0
ISSC,0
INVA,0
INGN,0
INOV,0
INZY,0
INPX,0
INSG,0
NSIT,0
ISIG,0
INSM,0
INSE,0
IIIN,0
PODD,0
INSU,0
INSUU,0
INSUW,0
IART,0
IMTE,0
IPAR,0
ICPT,0
IDCC,0
TILE,0
IBOC,0
IGIC,0
IGICW,0
IMXI,0
IDXG,0
XENT,0
IPLDP,0
IVAC,0
ITCI,0
IIN,0
ISRG,0
PLW,0
ADRE,0
BSCK,0
BSJK,0
BSCL,0
BSJL,0
BSML,0
BSAE,0
BSCM,0
BSJM,0
BSMM,0
BSBE,0
BSCN,0
BSJN,0
BSMN,0
BSCE,0
BSCO,0
BSJO,0
BSMO,0
BSDE,0
BSCP,0
BSJP,0
BSMP,0
BSCQ,0
BSJQ,0
BSMQ,0
BSCR,0
BSJR,0
BSMR,0
BSCS,0
BSMS,0
BSCT,0
BSMT,0
PKW,0
PFM,0
PYZ,0
PEZ,0
PIZ,0
PXI,0
PTH,0
PDP,0
DWAS,0
PTF,0
PUI,0
IDLB,0
PRFZ,0
PIO,0
PGJ,0
PEY,0
IPKW,0
KBWB,0
KBWD,0
KBWY,0
KBWP,0
KBWR,0
PNQI,0
PDBC,0
ISDX,0
ISEM,0
IUS,0
IUSS,0
USLB,0
PSCD,0
PSCC,0
PSCE,0
PSCF,0
PSCH,0
PSCI,0
PSCT,0
PSCM,0
PSCU,0
VRIG,0
CMFNL,0
ICMB,0
ISBC,0
NVIV,0
IOVA,0
IPGP,0
CLRG,0
CSML,0
IRMD,0
IRTC,0
IRIX,0
IRDM,0
IRBT,0
IRWD,0
IRCP,0
SLQD,0
ISHG,0
IEI,0
IEF,0
AIA,0
COMT,0
ISTB,0
IXUS,0
IUSG,0
IUSV,0
IUSB,0
HEWG,0
DMXF,0
USXF,0
SUSB,0
ESGD,0
ESGE,0
ESGU,0
SUSC,0
LDEM,0
SUSL,0
FALN,0
IFGL,0
BGRN,0
IGF,0
GNMA,0
IBTB,0
IBTD,0
IBTE,0
IBTF,0
IBTG,0
IBTH,0
IBTI,0
IBTJ,0
IBTK,0
HYXE,0
IGIB,0
IGOV,0
JKI,0
ACWX,0
ACWI,0
AAXJ,0
EWZS,0
MCHI,0
SCZ,0
EEMA,0
EMXC,0
EUFN,0
IEUS,0
EWJE,0
EWJV,0
ENZL,0
QAT,0
UAE,0
PFF,0
AMCA,0
EMIF,0
ICLN,0
WOOD,0
INDY,0
IJT,0
DVY,0
IGSB,0
ITMR,0
ITRM,0
ITRI,0
ITRN,0
ISEE,0
JJSF,0
MAYS,0
JBHT,0
JCOM,0
JKHY,0
JAGX,0
JAKK,0
JRVR,0
JSML,0
JSMD,0
JRSH,0
JCTCF,0
JFIN,0
JMPNL,0
JMPNZ,0
JBSS,0
JNCE,0
KALU,0
KXIN,0
KALA,0
KLDO,0
KALV,0
KMDA,0
KRTX,0
KPTI,0
KZIA,0
KBLM,0
KBLMR,0
KBLMU,0
KBLMW,0
KBSF,0
KRNY,0
KELYA,0
KELYB,0
KFFB,0
KROS,0
KEQU,0
KTCC,0
KZR,0
KFRC,0
KBAL,0
KGJI,0
KINS,0
KNSA,0
KNSL,0
KTRA,0
KSMTU,0
KTOV,0
KTOVW,0
KLAC,0
KLXE,0
KOPN,0
KRNT,0
KOSS,0
KWEB,0
KRYS,0
KBNT,0
KBNTW,0
KLIC,0
KURA,0
KRUS,0
KVHI,0
FSTR,0
LJPC,0
LSBK,0
LBAI,0
LKFN,0
LAKE,0
LAMR,0
LCAHU,0
LCAHW,0
LNDC,0
LARK,0
LMRK,0
LMRKN,0
LMRKO,0
LMRKP,0
LTRN,0
LNTH,0
LTRX,0
LRMR,0
LSCC,0
LAUR,0
LAWS,0
LAZY,0
LCNB,0
LPTX,0
LEGH,0
LEGN,0
INFR,0
LVHD,0
SQLV,0
LACQ,0
LACQU,0
LACQW,0
LMAT,0
LEVL,0
LEVLP,0
LXRX,0
LFAC,0
LFACU,0
LFACW,0
LGIH,0
LHCG,0
LLIT,0
LBRDA,0
LBRDK,0
LBTYA,0
LBTYB,0
LBTYK,0
LILA,0
LILAK,0
BATRA,0
BATRK,0
FWONA,0
FWONK,0
LSXMA,0
LSXMB,0
LSXMK,0
LTRPA,0
LTRPB,0
LSAC,0
LSACU,0
LSACW,0
LCUT,0
LFVN,0
LGND,0
LTBR,0
LPTH,0
LMB,0
LMST,0
LMNL,0
LMNR,0
LINC,0
LECO,0
LIND,0
LGHL,0
LGHLW,0
LCAPU,0
LPCN,0
LIQT,0
YVR,0
LQDA,0
LQDT,0
LFUS,0
LIVK,0
LIVKU,0
LIVKW,0
LIVN,0
LOB,0
LPSN,0
LIVX,0
LKQ,0
LMFAW,0
LMPX,0
LOGC,0
LOGM,0
CNCR,0
CHNA,0
LOAC,0
LOACR,0
LOACU,0
LOACW,0
LORL,0
LPLA,0
LYTS,0
LMNX,0
LUMO,0
LUNA,0
LKCO,0
LBC,0
LYRA,0
MCBC,0
MFNC,0
MTSI,0
MGNX,0
MDGL,0
MAGS,0
MGLN,0
MGTA,0
MGIC,0
MGNI,0
MGYR,0
MHLD,0
MNSB,0
MJCO,0
MMYT,0
MLAC,0
MLACU,0
MLACW,0
MBUU,0
MLVF,0
MANH,0
LOAN,0
MNTX,0
MTEX,0
MNKD,0
MANT,0
MARA,0
MCHX,0
MRIN,0
MARPS,0
MRNS,0
MRKR,0
MKTX,0
MRLN,0
MBII,0
MRTN,0
MMLP,0
MASI,0
MTCH,0
MTLS,0
MTRX,0
MATW,0
MAXNV,0
MXIM,0
MGRC,0
MDCA,0
MDJH,0
MDRR,0
MDRRP,0
MBNKP,0
MFIN,0
MFINL,0
MDIA,0
MNOV,0
MDGS,0
MDGSW,0
MDWD,0
MEDP,0
MEIP,0
MGTX,0
MLCO,0
MNLO,0
MTSL,0
MBWM,0
MERC,0
MBINO,0
MBINP,0
MFH,0
MRCY,0
MREO,0
MCMJ,0
MCMJW,0
EBSB,0
VIVO,0
MRBK,0
MMSI,0
SNUG,0
MRUS,0
MESA,0
MLAB,0
MESO,0
METX,0
METXW,0
MEOH,0
MCBS,0
MGEE,0
MGPI,0
MBOT,0
MCHP,0
MSTR,0
MVIS,0
MICT,0
MPB,0
MTP,0
MCEP,0
MBCN,0
MSEX,0
MSBI,0
MSVB,0
MOFG,0
MLND,0
TIGO,0
MIME,0
MNDO,0
MINDP,0
MGEN,0
MRTX,0
MIRM,0
MSON,0
MITK,0
MKSI,0
MMAC,0
MTC,0
MOBL,0
MOGO,0
MWK,0
MKD,0
MTEM,0
MBRX,0
MKGI,0
MCRI,0
MDLZ,0
MGI,0
MNCL,0
MNCLU,0
MNCLW,0
MPWR,0
MNPR,0
MNRO,0
MRCC,0
MRCCL,0
MNST,0
MORF,0
MOSY,0
MPAA,0
MOTS,0
MCACU,0
MOXC,0
COOP,0
MTBC,0
MTBCP,0
MTSC,0
GRIL,0
MBIO,0
MVBF,0
MYSZ,0
MYL,0
MYOK,0
MYOS,0
MYRG,0
MYGN,0
NBRV,0
NNDM,0
NSTG,0
NAOV,0
NSSC,0
NATH,0
NKSH,0
FIZZ,0
NCMI,0
NESR,0
NESRW,0
NGHC,0
NGHCN,0
NGHCO,0
NGHCP,0
NGHCZ,0
NHLD,0
NHLDW,0
NSEC,0
NWLI,0
NAII,0
NHTC,0
NATR,0
NTUS,0
JSM,0
NAVI,0
NMCI,0
NBTB,0
NCNO,0
NCSM,0
NKTR,0
NMRD,0
NEOG,0
NEO,0
NLTX,0
NEON,0
NEOS,0
NVCN,0
NEPH,0
NEPT,0
UEPS,0
NTAP,0
NTES,0
NFINU,0
NFINW,0
NTGR,0
NTCT,0
NTWK,0
NBSE,0
NRBO,0
NBIX,0
NURO,0
NTRP,0
NFE,0
NPA,0
NPAUU,0
NPAWW,0
NYMT,0
NYMTM,0
NYMTN,0
NYMTO,0
NYMTP,0
NBEV,0
NEWA,0
NBAC,0
NBACR,0
NBACU,0
NBACW,0
NWL,0
NWGI,0
NHICU,0
NMRK,0
NWS,0
NWSA,0
NEWT,0
NEWTI,0
NEWTL,0
NXST,0
NXTC,0
NXGN,0
NGM,0
NODK,0
EGOV,0
NICK,0
NCBS,0
NKLAW,0
NKTX,0
LASR,0
NMIH,0
NNBR,0
NBL,0
NBLX,0
NDLS,0
NDSN,0
NSYS,0
NBN,0
NTIC,0
NTRS,0
NTRSO,0
NFBK,0
NRIM,0
NWBI,0
NWPX,0
NLOK,0
NWFL,0
NVFY,0
NVMI,0
NOVN,0
NOVT,0
NVCR,0
NOVS,0
NOVSU,0
NOVSW,0
NVUS,0
NUAN,0
NCNA,0
NRIX,0
NUVA,0
QQQX,0
NUZE,0
NVEE,0
NVEC,0
NXPI,0
NXTD,0
NYMX,0
OIIM,0
OVLY,0
OCSL,0
OCSI,0
OAS,0
OBLN,0
OBSV,0
OBCI,0
OPTT,0
OCFC,0
OCFCP,0
OFED,0
OCGN,0
OCUL,0
OMEX,0
OPINI,0
OPINL,0
OFS,0
OFSSI,0
OFSSL,0
OFSSZ,0
OCCI,0
OCCIP,0
OVBC,0
ODFL,0
ONB,0
OPOF,0
OSBC,0
OLLI,0
ZEUS,0
OFLX,0
OMCL,0
ONCY,0
ONTX,0
ONTXW,0
ONCS,0
ONCT,0
OSPN,0
OSW,0
ONEW,0
OPBK,0
LPRO,0
OTEX,0
OPESU,0
OPESW,0
OPNT,0
OPK,0
OPRT,0
OBAS,0
OCC,0
OPRX,0
OPHC,0
OPTN,0
OPCH,0
ORMP,0
OSUR,0
ORBC,0
OEG,0
ORTX,0
ORLY,0
ORGO,0
ONVO,0
ORGS,0
SEED,0
OBNK,0
OESX,0
ORSN,0
ORSNR,0
ORSNU,0
ORSNW,0
ORRF,0
OFIX,0
OSIS,0
OSMT,0
OSN,0
OTEL,0
OTTR,0
OTLK,0
OTLKW,0
OXBR,0
OXBRW,0
OXFD,0
OXLC,0
OXLCM,0
OXLCO,0
OXLCP,0
OXSQ,0
OXSQL,0
OXSQZ,0
OYST,0
PFIN,0
PTSI,0
PCAR,0
HERD,0
ECOW,0
VETS,0
PEIX,0
PMBC,0
PPBI,0
PCRX,0
PACW,0
PAE,0
PAEWW,0
PLMR,0
PAAS,0
PAND,0
PANL,0
PRTK,0
TEUM,0
PCYG,0
PKBK,0
PKOH,0
PTNR,0
PTRS,0
PASG,0
PBHC,0
PATK,0
PNBK,0
PATI,0
PDCO,0
PTEN,0
PAVM,0
PAVMW,0
PAVMZ,0
PAYX,0
PCTY,0
PAYS,0
CNXN,0
PCB,0
PCSB,0
PCTI,0
PDCE,0
PDFS,0
PDLI,0
PDLB,0
PDSB,0
PGC,0
PEGA,0
PVAC,0
PFLT,0
PNNT,0
PNNTG,0
PWOD,0
PEBO,0
PEBK,0
PFIS,0
PBCT,0
PBCTP,0
PEP,0
PRCP,0
PRDO,0
PRFT,0
PSHG,0
PFMT,0
PERI,0
PESI,0
PPIH,0
PSNL,0
PETQ,0
PETS,0
PFSW,0
PHAT,0
PAHC,0
PHIO,0
PHIOW,0
PLAB,0
PHUNW,0
PICO,0
PLL,0
PIRS,0
PPC,0
PME,0
PNFP,0
PNFPP,0
PBFS,0
PPSI,0
PXLW,0
PLXS,0
PLRX,0
PLBC,0
PSTI,0
